
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 358248 3159824 201392 1369676    0    0     0  2634 2025 7853 61  9  7 23  0	
 1  2 358248 3159196 201392 1369860    0    0     0  5588 2166 7296 63  9  7 21  0	
 6  0 358248 3159204 201392 1370016    0    0     0  4996 1994 6732 63  8  3 26  0	
 2  2 358248 3158924 201408 1370140    0    0     0  5822 2094 6768 63  8  5 23  0	
 8  1 358248 3158956 201416 1370328    0    0     0  5482 2080 7034 62  8  7 23  0	
 3  1 358248 3158956 201416 1370464    0    0     0  5428 2084 6735 60  8  9 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 358212 3156536 201424 1370644   16    0    16  5638 2193 7616 63  9  8 20  0	
 1  1 358192 3156536 201432 1370788   16    0    16  5632 2158 7371 62  8 10 20  0	
 5  0 358192 3155892 201440 1370920    0    0     0  2104 2006 7266 61  9  8 22  0	
 4  0 358192 3155916 201440 1371100    0    0     0  2130 2014 8298 63  8  7 22  0	
 1  1 358192 3155916 201440 1371288    0    0     0  2170 1995 7933 63  9  4 24  0	
 1  1 358192 3155792 201456 1371468    0    0     0  2038 2022 7953 63  8  6 23  0	
 4  1 358192 3155668 201456 1371628    0    0     0  2594 2093 8446 64  8  5 23  0	
 9  2 358192 3155644 201464 1371788    0    0     0  5520 2094 7338 64  9  3 24  0	
 1  1 358192 3155288 201464 1371960    0    0     0  5484 2148 6781 62  7  9 22  0	
 1  1 358192 3155164 201472 1372096    0    0     0  5582 2163 6741 60  8  8 25  0	
 4  1 358192 3154684 201480 1372272    0    0     0  5326 2155 7290 63  9  7 21  0	
 1  1 358188 3154436 201480 1372440    0    0     0  2234 2030 8045 62  9  5 25  0	
 1  1 358164 3154172 201480 1372604   14    0    14  2118 2005 7970 64  9  4 23  0	
 4  0 358136 3152016 201496 1372796   16    0    16  2278 2012 8121 63  9  3 25  0	
 1  1 358136 3152016 201496 1372980    0    0     0  2462 2021 8266 64  9  2 25  0	
 1  1 358136 3151504 201496 1373160    0    0     0  5480 2064 7506 66  9  3 22  0	
 1  1 358136 3151380 201504 1373320    0    0     0  2102 2023 7875 63  8  6 23  0	
 1  1 358136 3151356 201512 1373456    0    0     0  2496 2051 7136 60  8 10 22  0	
 1  1 358136 3151264 201512 1373624    0    0     0  5304 2115 7054 60  9  9 22  0	
 4  1 358136 3151264 201520 1373776    0    0     0  5750 2119 7317 62  8  9 22  0	
 9  0 358136 3150760 201520 1373948    0    0     0  5642 2159 7687 63  9  5 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 358132 3150636 201520 1374112    0    0     0  5576 2128 7717 65  9  2 24  0	
10  0 358132 3150804 201536 1374260    0    0     0  5510 2207 6937 61  9  8 23  0	
 1  1 358132 3150572 201536 1374428    0    0     0  5390 2066 6592 60  8  9 23  0	
 1  1 358132 3150580 201544 1374556    0    0     0  4980 2077 6703 60  8 13 19  0	
 2  1 358104 3147904 201552 1374860   32    0    32  6108 2199 7053 64  9  4 23  0	
 1  2 358080 3147780 201552 1374864   16    0    16  6076 2084 7481 65  9  5 21  0	
 1  1 358080 3147376 201560 1375036    0    0     0  4844 2176 7343 60  9 10 20  0	
 6  0 358080 3147292 201560 1375212    0    0     0  2104 2110 7843 61  8 13 18  0	
 5  0 358080 3147292 201560 1375380    0    0     0  2154 2072 8047 62  9 10 20  0	
 2  1 358080 3146920 201576 1375564    0    0     0  2496 2146 7776 60  9 10 21  0	
 8  0 358080 3146920 201576 1375724    0    0     0  5352 2221 7360 61  8 14 17  0	
 1  1 358076 3146300 201584 1375868    0    0     0  2362 2006 8385 64  9  5 22  0	
 1  1 358072 3146432 201592 1376072    0    0     0  2144 2046 8500 64  9  6 22  0	
 1  1 358072 3146432 201592 1376260    0    0     0  2216 2046 8469 63  8  5 24  0	
 1  1 358072 3146060 201600 1376432    0    0     0  2038 2081 7998 62  9  7 22  0	
 5  1 358072 3145936 201600 1376608    0    0     0  2438 1998 8252 65  9  3 23  0	
 1  1 358048 3145672 201600 1376768   16    0    16  5580 2154 7434 63  9  7 22  0	
 8  0 358024 3143516 201616 1376920   16    0    16  5592 2213 6980 61  8 11 21  0	
 6  0 358020 3143516 201616 1377088    0    0     0  5494 2161 7721 63  9  7 22  0	
 5  0 358020 3143020 201616 1377280    0    0     0  2318 2009 8421 66 10  1 23  0	
 1  1 358020 3142896 201632 1377436    0    0     0  2188 2029 7824 62  7  5 25  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 358020 3142624 201632 1377612    0    0     0  2094 2096 7818 62  9 10 20  0	
 1  1 358020 3142516 201632 1377788    0    0     0  2390 2012 8374 63  9  5 23  0	
 5  0 358020 3142516 201640 1377956    0    0     0  5268 2049 7143 62  8  5 25  0	
 3  1 358020 3142144 201648 1378132    0    0     0  2298 2027 8234 64  9  6 22  0	
 1  1 358020 3142028 201648 1378304    0    0     0  2232 1975 8892 65  9  2 23  0	
 2  1 358016 3142128 201656 1378452   16    0    16  2078 2029 7964 62  8  9 21  0	
 1  1 358016 3142028 201656 1378668    0    0     0  2104 2028 8102 62  8  7 23  0	
 7  0 357996 3141780 201656 1378796   32    0    32  2540 2047 8356 64  9  4 24  0	
 2  1 357964 3138980 201672 1379008   32    0    32  5496 2105 7340 63  9  5 23  0	
 5  0 357964 3138980 201672 1379164    0    0     0  2298 1948 7804 66  9  2 24  0	
 1  1 357964 3138716 201680 1379320    0    0     0  2086 2025 7556 61 10  8 21  0	
 5  1 357964 3138608 201680 1379508    0    0     0  2432 2090 7728 61  7 15 17  0	
 1  1 357960 3138484 201680 1379660    0    0     0  5278 2116 7245 61  9 10 20  0	
 1  1 357960 3137988 201696 1379832    0    0     0  2342 2059 8205 63 10  7 21  0	
 1  1 357960 3137996 201696 1380008    0    0     0  2104 1988 8082 63  9  6 22  0	
 4  0 357960 3137484 201712 1380156    0    0     0  1896 1939 8002 66  9  1 25  0	
 1  1 357960 3137500 201712 1380356    0    0     0  2362 2005 8301 66  8  3 22  0	
 1  1 357960 3137500 201712 1380516    0    0     0  5416 2194 7003 61  8  8 23  0	
 6  1 357960 3137120 201728 1380656    0    0     0  5292 2110 7015 62  9  7 23  0	
 1  1 357960 3137120 201728 1380820    0    0     0  2316 2069 8439 63  8  8 21  0	
 1  1 357924 3134792 201736 1380956   16    0    16  2136 2058 7449 62  8 12 18  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 357904 3134700 201736 1381164   16    0    16  2346 1978 8215 64  9  2 26  0	
 1  1 357904 3134584 201736 1381340    0    0     0  2104 1979 7823 63  8  8 21  0	
 1  1 357904 3134080 201752 1381500    0    0     0  2416 2069 7632 62  8 10 20  0	
 5  0 357904 3134080 201760 1381676    0    0     0  5440 2189 7860 64  8  4 23  0	
 2  1 357904 3133808 201760 1381840    0    0     0  2246 2035 8040 64  8  4 24  0	
 1  1 357904 3133708 201776 1382016    0    0     0  2116 2041 8750 65  8  3 24  0	
 2  1 357904 3133584 201776 1382212    0    0     0  2276 1995 8441 62  9  5 24  0	
 1  1 357904 3133716 201776 1382404    0    0     0  2128 2049 8172 61  9 12 18  0	
 1  1 357904 3133592 201784 1382556    0    0     0  2350 1966 8081 66  9  1 24  0	
 1  1 357904 3133064 201792 1382720    0    0     0  5424 2107 7151 63  9  6 22  0	
 1  1 357904 3132972 201792 1382920    0    0     0  5588 2072 7116 64  8  5 23  0	
 3  1 357876 3130800 201800 1383084   16    0    16  2182 1995 7295 63  8  6 23  0	
 2  1 357852 3130296 201800 1383244   16    0    16  2360 2093 7791 62  9 11 19  0	
 9  0 357852 3130280 201800 1383388    0    0     0  2720 2096 7794 60  9 11 21  0	
 1  1 357852 3129900 201816 1383560    0    0     0  5546 2192 6999 61  9 11 19  0	
 1  1 357852 3129792 201816 1383720    0    0     0  6504 2197 6684 61  9 10 21  0	
 1  1 357852 3129824 201816 1383908    0    0     0  4400 2173 7223 60  9 13 19  0	
 3  1 357852 3129576 201824 1384088    0    0     0  2006 2072 8526 64  9  5 23  0	
 3  1 357852 3129568 201824 1384260    0    0     0  2124 1959 8441 65  8  3 25  0	
 6  0 357852 3129072 201840 1384448    0    0     0  2506 2080 7936 61  9  8 22  0	
 1  1 357852 3128940 201840 1384600    0    0     0  5534 2205 7035 61  8  8 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 357852 3128924 201840 1384752    0    0     0  5400 2075 7217 63  8  6 23  0	
 2  1 357852 3128544 201848 1384936    0    0     0  2276 2056 8040 62  9  7 22  0	
 8  0 357848 3128420 201848 1385112    0    0     0  2100 2043 8395 63  9  6 22  0	
 6  1 357816 3126008 201864 1385284   16    0    16  2284 1964 7417 63  8  6 24  0	
 8  0 357796 3125884 201864 1385452   16    0    16  2200 2056 8296 63 10  3 24  0	
 1  1 357796 3125884 201864 1385624    0    0     0  2510 2017 8244 63  9  5 23  0	
 1  1 357796 3125512 201872 1385792    0    0     0  5318 2181 7790 62 10  5 23  0	
 4  0 357796 3125388 201872 1385976    0    0     0  2354 2037 8867 65  9  1 25  0	
 1  1 357796 3125388 201888 1386176    0    0     0  2156 2041 8538 65  8  3 24  0	
 6  0 357796 3125140 201888 1386340    0    0     0  2070 2051 8017 62  8  9 20  0	
 6  0 357796 3125016 201888 1386512    0    0     0  2526 2013 8504 63  8  3 25  0	
 1  1 357796 3124396 201896 1386672    0    0     0  5514 2105 6359 60  8 12 20  0	
 2  1 357796 3124396 201896 1386828    0    0     0  5442 2166 7630 64  8  5 23  0	
 7  1 357796 3124644 201912 1387004    0    0     0  5496 2083 7323 65  9  3 24  0	
 7  0 357796 3124520 201912 1387152    0    0     0  5364 1997 7118 69  8  0 24  0	
 1  1 357760 3122380 201912 1387304   16    0    16  5612 2080 7212 66  9  3 22  0	
 3  1 357740 3121760 201920 1387456   16    0    16  5580 2086 6531 64  8  6 22  0	
 1  1 357740 3121636 201920 1387620    0    0     0  5478 2127 7600 62  9  4 25  0	
 1  2 357740 3121264 201928 1387800    0    0     0  5540 2094 7622 64  9  5 23  0	
 1  2 357740 3121140 201936 1387980    0    0     0  2240 2043 9158 67  9  2 22  0	
 3  1 357740 3121016 201936 1388152    0    0     0  2048 1931 8758 68  8  1 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 357740 3120760 201936 1388328    0    0     0  2126 1999 8092 62  9  6 23  0	
 1  2 357740 3120512 201952 1388496    0    0     0  2230 2000 8023 63  8  4 25  0	
 7  1 357740 3120396 201952 1388684    0    0     0  2532 2095 7619 62  9  9 21  0	
 3  1 357740 3120396 201952 1388828    0    0     0  5430 2041 6956 62  8  5 25  0	
 9  0 357740 3120272 201960 1388984    0    0     0  5528 2104 7234 64  9  2 26  0	
 4  0 357740 3119760 201968 1389164    0    0     0  5344 2105 7668 63  9  5 23  0	
 1  1 357712 3117588 201968 1389324   16    0    16  2208 2012 7586 60  8 13 19  0	
 1  1 357688 3117340 201976 1389492   16    0    16  2208 2026 7398 60  8 10 21  0	
 2  1 357688 3117340 201976 1389656    0    0     0  2144 1975 7950 61  9  6 25  0	
 1  2 357688 3117340 201984 1389832    0    0     0  2222 1978 8765 66  9  1 25  0	
 2  1 357688 3116852 201992 1390016    0    0     0  2580 2007 8038 67  9  3 21  0	
 6  0 357688 3116728 201992 1390176    0    0     0  5306 2152 7558 61  8  9 23  0	
 1  1 357688 3116852 202008 1390364    0    0     0  2226 2078 7898 61  9  8 22  0	
 1  1 357688 3116728 202008 1390536    0    0     0  2136 2026 8360 63  7  5 24  0	
 6  0 357688 3116612 202008 1390716    0    0     0  2594 2067 8806 65  9  4 22  0	
 7  0 357688 3116116 202016 1390884    0    0     0  5476 2147 7157 63  9  4 24  0	
 1  1 357688 3115992 202024 1391052    0    0     0  5398 2141 7895 64  8  4 23  0	
 1  2 357688 3115604 202032 1391232    0    0     0  2362 2007 7860 63  9  5 24  0	
 6  0 357656 3113432 202032 1391400   16    0    16  2078 1936 8433 66  8  1 24  0	
 3  1 357632 3113432 202032 1391580    0    0     0  2386 2021 8931 65  9  3 24  0	
 1  1 357632 3113308 202048 1391788    0    0     0  2260 2122 8735 64 10  4 22  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 357632 3113308 202048 1391952    0    0     0  2584 2046 7999 63  9  6 23  0	
 6  1 357632 3112500 202048 1392132    0    0     0  5704 2230 7397 62  9  8 21  0	
 1  1 357632 3112376 202056 1392288    0    0     0  5698 2132 7392 62  8  5 24  0	
 6  1 357632 3112252 202056 1392440    0    0     0  5016 2100 7098 60  8  8 23  0	
 4  1 357632 3111872 202064 1392620    0    0     0  5688 2164 7862 66  9  3 23  0	
 1  1 357632 3111748 202072 1392776    0    0     0  6132 2052 7266 63  9  4 25  0	
 5  1 357632 3111748 202072 1392960    0    0     0  5566 2132 7213 63 10  5 23  0	
 1  1 357632 3111632 202072 1393104    0    0     0  5510 2183 6808 60  9  8 23  0	
 1  1 357632 3111624 202080 1393248    0    0     0  5012 2141 6902 60  8 11 21  0	
 5  2 357628 3111128 202088 1393420    0    0     0  6004 2143 7204 64  9  5 22  0	
 6  1 357596 3109080 202088 1393576   64    0    64  5142 2118 7589 61  9  5 24  0	
 2  1 357576 3108336 202096 1393756    0    0     0  2674 2003 7334 63  9  7 21  0	
 1  1 357576 3108336 202104 1393920    0    0     0  2764 1992 7940 63  8  6 22  0	
 1  1 357576 3108344 202104 1394076    0    0     0  5350 2118 7445 61  8  8 23  0	
 7  1 357576 3108156 202112 1394252    0    0     0  1908 1981 7327 61  9  8 23  0	
 1  1 357576 3108032 202112 1394400    0    0     0  1998 2015 7466 61  8 11 20  0	
 1  1 357576 3107660 202128 1394576    0    0     0  1998 1966 7815 65  9  3 23  0	
 5  0 357576 3107536 202128 1394752    0    0     0  2206 2072 8420 60  9 10 21  0	
 1  2 357576 3107536 202128 1394916    0    0     0  2704 2097 7866 64  7  9 20  0	
 2  1 357576 3106908 202136 1395092    0    0     0  5552 2158 7233 61  9  6 24  0	
 2  1 357576 3106908 202136 1395240    0    0     0  5518 2083 6751 62  7  9 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 357576 3106660 202152 1395408    0    0     0  5228 2110 6960 62  9  8 21  0	
 9  0 357548 3104364 202160 1395556   16    0    16  2646 2051 7121 62  8  7 23  0	
 1  1 357524 3104364 202160 1395704   16    0    16  5246 1945 6638 67  7  0 25  0	
 4  1 357524 3103992 202176 1395868    0    0     0  5862 2178 7163 63  8  8 22  0	
 1  1 357524 3103992 202176 1396036    0    0     0  5536 2178 7761 63  8  5 24  0	
 8  0 357520 3103992 202184 1396200    0    0     0  5620 2202 6974 61  9  6 24  0	
 6  0 357520 3103992 202184 1396364    0    0     0  2062 2099 7895 61  8 11 20  0	
 2  1 357520 3103868 202184 1396524    0    0     0  2678 2093 7598 62  8 10 21  0	
 2  1 357520 3103496 202200 1396700    0    0     0  5478 2067 7158 64  9  3 25  0	
 1  1 357520 3103372 202200 1396852    0    0     0  5644 2067 7221 63  9  4 25  0	
 7  0 357520 3102744 202208 1397028    0    0     0  5460 2117 7146 64 10  6 20  0	
 1  2 357520 3102744 202208 1397176    0    0     0  5990 2203 6855 63  8  6 23  0	
 1  1 357520 3102628 202208 1397336    0    0     0  4926 2029 7856 61  9  4 26  0	
 1  1 357520 3102380 202224 1397516    0    0     0  1996 1975 7558 62  9  7 22  0	
 4  1 357484 3100208 202224 1397684   32    0    32  2312 1999 8181 62  8  6 24  0	
 6  0 357468 3100208 202232 1397860   16    0    16  2174 2035 7926 62  9  7 23  0	
 5  1 357464 3099960 202232 1398016   16    0    16  2292 1960 8318 67  9  1 25  0	
 6  2 357460 3099960 202232 1398156   16    0    16  5396 2001 6578 63  8  5 24  0	
 2  1 357460 3099332 202248 1398332    0    0     0  2078 2056 7663 63  9  7 21  0	
 5  0 357460 3099208 202248 1398504    0    0     0  2348 2008 8703 66  9  3 23  0	
 1  1 357460 3098852 202248 1398688    0    0     0  5472 2144 7192 64  7  6 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 357456 3098728 202256 1398840    0    0     0  5714 2122 7282 64  8  5 23  0	
 2  1 357456 3098728 202256 1399000    0    0     0  5514 2121 7619 63  8  7 22  0	
 4  1 357456 3098348 202264 1399164    0    0     0  5530 2169 6949 63  9  6 23  0	
 8  0 357456 3098224 202272 1399308    0    0     0  5526 2119 6970 66  8  4 22  0	
 4  1 357456 3097976 202272 1399472    0    0     0  5378 2073 7263 66  9  1 24  0	
 1  0 357456 3097984 202272 1399636    0    0     0  2052 1994 7452 63  9  6 22  0	
 1  1 357420 3095688 202288 1399792   16    0    16  2940 2044 7652 61  8 11 20  0	
 1  1 357404 3095812 202288 1399948    0    0     0  4932 2136 6708 61  8 12 19  0	
 6  0 357404 3095812 202288 1400096    0    0     0  2818 2149 7432 61  8 13 18  0	
 4  0 357404 3095068 202304 1400264    0    0     0  5344 2227 7331 62  9  9 20  0	
 1  1 357404 3095068 202304 1400436    0    0     0  2188 2065 8197 62  8 12 19  0	
 6  1 357404 3095068 202304 1400608    0    0     0  2232 2065 8326 64  8  6 22  0	
 6  0 357404 3094696 202312 1400800    0    0     0  2042 2025 8302 65  9  4 22  0	
 1  1 357404 3094572 202312 1400976    0    0     0  2136 1997 8252 63  9  5 23  0	
 4  1 357404 3094200 202328 1401156    0    0     0  2586 2100 8040 63  9  7 21  0	
 9  0 357404 3094076 202328 1401296    0    0     0  7388 2223 6698 61  8 11 20  0	
 1  1 357400 3094076 202328 1401448    0    0     0  3382 2115 7265 59  8 11 21  0	
 8  0 357400 3093580 202336 1401628    0    0     0  2078 2040 7651 61  9 10 20  0	
 7  0 357372 3091524 202336 1401788   16    0    16  2176 2042 7723 60  9 11 21  0	
 6  1 357348 3091276 202352 1401956    0    0     0  2646 2114 7510 60  9 12 19  0	
 1  1 357348 3091152 202352 1402104    0    0     0  5494 2062 6556 60  8  8 24  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 357348 3091160 202352 1402252    0    0     0  5556 2076 7240 62  9  4 26  0	
 2  1 357348 3090664 202360 1402412    0    0     0  5424 2099 6900 63  8  5 24  0	
 6  0 357348 3090540 202368 1402572    0    0     0  5432 2145 7640 65  8  4 23  0	
 6  0 357348 3090284 202368 1402740    0    0     0  5438 2091 7252 64  9  4 24  0	
 1  1 357348 3090284 202376 1402892    0    0     0  2078 1911 7918 66  9  1 24  0	
 1  1 357348 3090160 202376 1403060    0    0     0  1904 1961 8778 69  8  0 23  0	
 2  1 357348 3089796 202384 1403260    0    0     0  2026 1981 8665 66 10  1 24  0	
 7  0 357344 3089796 202392 1403428    0    0     0  2144 1967 7810 61  9  7 23  0	
 9  0 357344 3089424 202392 1403608    0    0     0  2376 1922 7449 66  8  4 23  0	
